date,price_open,price_high,price_low,price_close,market_cap_last,volume_sum,target_high_tplus1,ret_open_close,logret_close,range_abs,range_pct,body_abs,upper_shadow,lower_shadow,price_close_sma_3,price_close_ema_3,price_close_std_3,price_close_sma_5,price_close_ema_5,price_close_std_5,price_close_sma_7,price_close_ema_7,price_close_std_7,price_close_sma_14,price_close_ema_14,price_close_std_14,price_close_sma_21,price_close_ema_21,price_close_std_21,range_abs_sma_3,range_abs_ema_3,range_abs_std_3,range_abs_sma_5,range_abs_ema_5,range_abs_std_5,range_abs_sma_7,range_abs_ema_7,range_abs_std_7,range_abs_sma_14,range_abs_ema_14,range_abs_std_14,volume_sum_sma_3,volume_sum_ema_3,volume_sum_std_3,volume_sum_sma_5,volume_sum_ema_5,volume_sum_std_5,volume_sum_sma_7,volume_sum_ema_7,volume_sum_std_7,volume_sum_sma_14,volume_sum_ema_14,volume_sum_std_14,rsi_14,macd,macd_signal,macd_hist,tr,atr_14,vol_mc_ratio,close_to_high_pct,close_to_low_pct,lag_close_1,lag_high_1,lag_vol_1,lag_close_2,lag_high_2,lag_vol_2,lag_close_3,lag_high_3,lag_vol_3,lag_close_7,lag_high_7,lag_vol_7,intraday_volatility,intraday_rel_volatility,intraday_momentum,volume_ratio,volume_asym,marketcap_change,hour_peak_price,hour_trough_price,volume_mean,volume_std,price_skew,price_kurtosis
2025-07-07,109222.28203144151,109426.4123756222,107930.88282581136,108032.8917779626,2148788653077.031,507208377233.7779,109116.14147377446,-0.010889630131849123,-0.011413757619061826,1495.5295498108317,0.013692531615300967,1189.3902534789086,204.13034418068128,102.00895215124183,108504.47176872972,108427.08315814704,671.2813820389456,108702.86863014913,108400.90026042468,757.1130033479174,108345.18892397464,108259.55769138949,1320.362715554901,107759.0647506098,107639.66478115984,1162.5313029216647,106370.80411549717,107175.96857940673,2420.968057936245,1042.4698329914197,1393.396234748126,661.605883993658,1370.620167578783,1473.1608859009048,675.1363210944778,1836.9701813991228,1545.7834395697355,1182.6837893027732,1519.1702918113192,1726.4553276759227,932.029270840797,405262919110.5262,459617129157.67474,126716191151.45242,541854530253.4364,487134883072.5742,224428105445.75482,562578602692.8357,510415896043.3056,190701031001.0979,587605424748.8143,568522434578.5306,235789461008.02664,53.85995040625075,919.4992995471548,751.0340034802911,168.46529606686374,1495.5295498108317,1529.5938620615457,0.23604386429882884,0.012734773693174974,0.0009451321946089621,109273.0167998506,109273.0167998506,263392798579.40878,108207.50672837593,108268.47699607356,445187581518.3914,108260.04743409024,109602.20483914016,625439844561.4578,107151.548463726,108706.24104403128,460375287899.1663,496.01119845602295,0.013692531615300967,-0.010889630131849123,1.2718428375652637,0.7336735631546395,-0.010790576551733096,4,21,21133682384.740746,3744403564.963873,0.041678116959333565,-1.4134620949973025
2025-07-08,108294.14789727503,109116.14147377446,107720.0290119438,108920.19114415902,2166543478818.8232,592005743848.9675,111741.51191522084,0.005780951778463914,0.008179688451289024,1396.112461830664,0.012891855090405987,626.0432468839863,195.95032961544348,574.1188853312342,108742.03324065742,108673.63715115303,638.9700277891901,108538.73077688766,108573.99722166947,531.0213846932662,108801.03003329181,108424.71605458188,644.641858405562,107965.61727215514,107810.40162955972,1085.751759572863,106585.25885664049,107334.53426711148,2438.611717784619,1413.4291200722703,1394.754348289395,74.95760223382175,1330.2209907893061,1447.4780778774912,664.073551397624,1775.355417938878,1508.3656951349676,1194.4409614374972,1535.1644653536403,1682.4096122298884,927.5273421946326,454202306554.0516,525811436503.32117,170598504085.95416,486646869148.4009,522091836664.7053,143481715449.51834,569077109172.2507,530813357994.72107,190837470574.65564,548140350798.6075,571653542481.2556,173387278006.94128,56.340087568730645,940.437716636894,788.9147461116117,151.5229705252823,1396.112461830664,1545.5880356038667,0.2732489560614416,0.0017957959928645312,0.011141494699023417,108032.8917779626,109426.4123756222,507208377233.7779,109273.0167998506,109273.0167998506,263392798579.40878,108207.50672837593,108268.47699607356,445187581518.3914,105729.30337893892,107385.59532767248,546516198493.06195,397.4244385445496,0.012891855090405987,0.005780951778463914,1.0833802714383234,1.076603917498036,0.00582917088792175,19,3,24666905993.70698,1395713241.5289712,-0.19046943867506605,-0.894571353125861
2025-07-09,108945.70903639354,111741.51191522084,108382.60401320308,111385.38257570405,2214757427001.366,577334826742.5455,116462.06669565784,0.022393479843208202,0.022380680517544604,3358.9079020177596,0.03083102521179342,2439.6735393105046,356.1293395167886,563.1050231904665,109446.15516594188,110029.50986342854,1737.031160167359,109163.79780521043,109511.12567301434,1341.6550369484503,109117.13098151551,109164.88268486242,1178.6077572189506,108254.67830041765,108287.0657557123,1399.3653944515884,106892.77494558679,107702.79320425625,2619.578445831575,2083.5166378864183,2376.8311251535774,1105.6392254313894,1576.4859725645365,2084.621352590914,1111.3648075017948,1658.303028820334,1971.0012468556656,930.7563393700981,1635.86814373689,1905.9427175349379,1045.015530629626,558849649275.0972,551573131622.9333,45320245870.07117,477025865584.61835,540506166690.6521,133084566868.27231,554087603122.6707,542443725181.6772,184480512619.063,537129202498.9755,572411047049.4276,165566250581.33646,62.38900465215983,1142.778667965642,859.6875304824179,283.0911374832241,3358.9079020177596,1645.7735416887497,0.2606763249572746,0.003187081805255926,0.02770535539204405,108920.19114415902,109116.14147377446,592005743848.9675,108032.8917779626,109426.4123756222,507208377233.7779,109273.0167998506,109273.0167998506,263392798579.40878,109172.67593813808,109608.34454475196,682261369089.6062,923.4098217803185,0.03083102521179342,0.022393479843208202,1.4823987473677265,0.7953210120091173,0.02203151396766565,20,4,24055617780.939396,4650533379.993538,1.6457986863878589,1.6884001451042319
2025-07-10,111309.18837297094,116462.06669565784,110789.31246026135,116061.0328332691,2308585167780.5557,985604002983.5436,118502.4306170008,0.042690495993698625,0.04112009462924071,5672.754235396482,0.05096393494837475,4751.844460298162,401.03386238873645,519.8759127095836,112122.2021843774,113045.27134834882,3626.993570303996,110734.50302618908,111694.42805976594,3221.8758862374953,110020.00989905877,110888.92022196409,2899.9159375955296,108899.91719597495,109323.59469938655,2466.1072869701247,107436.67152384839,108462.63317053014,3240.4467688093278,3475.9248664149686,4024.79268027503,2140.720893138478,2654.3898995262107,3280.6656468594365,1886.6675073116578,2240.3952987658245,2896.43949399087,1776.6175444116575,1969.863958074284,2408.1842532498104,1481.2432341528265,718314857858.3524,768588567303.2385,231595389156.40405,585109149877.6488,688872112121.616,259843256379.73602,570881882209.7275,653233794632.1438,219796032627.52866,557709198574.07,627503441173.9764,201120867406.15405,70.68488419111756,1661.2711299467483,1020.004250375284,641.2668795714643,5672.754235396482,1979.7693560261437,0.42692988620865596,0.003443471971322046,0.04758329351397177,111385.38257570405,111741.51191522084,577334826742.5455,108920.19114415902,109116.14147377446,592005743848.9675,108032.8917779626,109426.4123756222,507208377233.7779,109740.8804104662,110306.89134124944,868044049374.1454,1600.7850713734497,0.05096393494837475,0.042690495993698625,1.3181610428602832,0.8693780521960449,0.042778870703859405,22,14,41066833457.647644,4974496850.101978,1.776964622241943,2.4517647131566958
2025-07-11,115945.97312837392,118502.4306170008,115547.7141631778,117613.8185655966,2339429803460.51,1755032997586.2292,118143.01873929752,0.014384677554743985,0.01329033551592751,2954.716453822999,0.02548356250847603,1667.8454372226697,888.6120514042123,398.25896519611706,115020.07799152324,115329.5449569727,3242.0740208949123,112402.66337933826,113667.55822837616,4266.0632434112085,111356.26291784541,112570.14480787222,3926.969398596871,109646.8909733575,110428.95788154789,3329.8395307969563,108127.86717071172,109294.55911553618,3773.1521101647995,3995.4595304124136,3489.7545670490144,1466.5711122288421,2975.6041205757474,3172.0159158472907,1739.7838558595329,2358.557221720309,2911.008733948902,1795.2721154315163,2109.3064282013074,2481.0552133262354,1475.0495333464469,1105990609104.1064,1261810782444.734,598007480389.722,883437189679.013,1044259073943.1537,522086289235.3326,732252332641.8376,928683595370.6652,501134731157.8026,641555935039.7947,777840715362.2769,378301309779.15845,72.82835575927149,2172.4345004031056,1250.4903003808483,921.9442000222573,2954.716453822999,2119.2118261531673,0.7501969048142267,0.00749868206734258,0.017880963006338752,116061.0328332691,116462.06669565784,985604002983.5436,111385.38257570405,111741.51191522084,577334826742.5455,108920.19114415902,109116.14147377446,592005743848.9675,108260.04743409024,109602.20483914016,625439844561.4578,753.217526473586,0.02548356250847603,0.014384677554743985,1.1895475106626598,0.8187980316897193,0.014691770843647244,10,1,73126374899.42622,10898176245.692266,-1.2215686247013495,0.8131417729903654
2025-07-12,117571.02510036016,118143.01873929752,117143.94989455285,117404.65973254916,2335314385131.7847,996480317131.8176,119142.52784736596,-0.0014150201350118954,-0.0017799356866134985,999.0688447446737,0.008497577050909061,166.36536781099858,571.9936389373615,260.7098379963136,117026.50371047162,116367.10234476093,842.6371493138518,114277.01697025557,114913.25872976717,3910.122732650435,112670.1419184416,113778.77353904146,4225.1434736002875,110362.21452151214,111359.05146168139,3843.758019931797,108869.7775831154,110031.84098981008,3996.882816631543,3208.8465113213847,2244.411705896844,2347.183492463071,2876.3119795625157,2447.700225479752,1855.6782975291387,2460.819256599818,2433.023761647845,1673.62151284675,2150.9011717180297,2283.457030848694,1431.2086753312255,1245705772567.197,1129145549788.276,441123837670.9624,981291577658.6208,1028332821672.7084,477925097883.057,811008437729.47,945632775810.9532,491733108583.92676,682477639406.7012,806992662264.8823,383853589279.00494,72.06400296604195,2531.4764991169504,1506.6875401280688,1024.7889589888816,999.0688447446737,2160.8065696698895,0.4267007146772596,0.006249704930747314,0.0022255510270141276,117613.8185655966,118502.4306170008,1755032997586.2292,116061.0328332691,116462.06669565784,985604002983.5436,111385.38257570405,111741.51191522084,577334826742.5455,108207.50672837593,108268.47699607356,445187581518.3914,264.3530324585316,0.008497577050909061,-0.0014150201350118954,1.5458845254537126,1.7019002372665286,-0.0014101576286326585,10,16,41520013213.82574,12923931880.157486,0.28843747493601996,-0.16763416267270514
2025-07-13,117413.3981640852,119142.52784736596,117379.691915593,118645.52347991406,2360485485096.018,543813317230.8286,122780.23504485826,0.01049390729758937,0.010513655702908409,1762.8359317729628,0.015013924810432622,1232.12531582886,497.00436745189654,33.706248492206214,117888.0005926866,117506.3129123375,664.3173547816472,116222.0834374066,116157.34697981614,2856.0500487200447,114009.07144416495,114995.46102425961,4448.344711704413,111114.17709019575,112330.58106411241,4365.3252429861905,109722.19315954934,110814.90303436498,4085.293591574,1905.5404101135452,2003.6238188349034,985.602769287552,2949.6566735509755,2219.412127577489,1788.582459079585,2519.9893399137677,2265.4768041791244,1634.6149413195587,2191.681133287941,2214.0408843052633,1409.7549824942134,1098442210649.6254,836479433509.5522,612013438837.2251,971653092334.9932,866826320192.0819,488115985881.3015,851068511822.53,845177911165.9221,449274485121.6302,703478336590.9248,771902082927.0085,365987918719.93616,73.81951423700997,2882.9147571684007,1781.9329835361352,1100.9817736322655,1762.8359317729628,2201.586531239801,0.2303819789041015,0.004171511016524772,0.01078407639058482,117404.65973254916,118143.01873929752,996480317131.8176,117613.8185655966,118502.4306170008,1755032997586.2292,116061.0328332691,116462.06669565784,985604002983.5436,109273.0167998506,109273.0167998506,263392798579.40878,555.2730427167446,0.015013924810432622,0.01049390729758937,1.1616113268274795,0.9855402796756515,0.01064792074067733,21,1,22658888217.95119,1720973696.0727093,0.15516205420560986,-1.420433097476275
2025-07-14,119145.2576101646,122780.23504485826,119143.98227017684,120085.43143485798,2388841332411.0913,1256058886298.4612,119849.15679622682,0.007890988223547835,0.012063164717726949,3636.2527746814158,0.03051949232070146,940.1738246933819,2694.803610000279,1.2753399877547054,118711.87154910706,118795.87217359775,1341.616852789068,117962.09320923737,117466.7084648301,1501.8072460088742,115730.86282372141,116267.9536269092,4065.7531589209507,112038.02587384803,113364.56111354516,4808.333031440973,110416.33077498034,111657.67834350071,4545.964992763932,2132.7191837330174,2819.9382967581596,1356.9432505228667,3005.1256480837064,2691.692343278798,1808.635705035434,2825.806943466708,2608.170796804697,1611.0892477902619,2331.3885624329155,2403.669136355417,1451.4817510182404,932117506887.0361,1046269159904.0067,360458549865.4136,1107397904246.1763,996570508894.2084,443366483269.6655,958047155974.6276,947898154949.0569,442860357414.20984,760312879333.7316,836456323376.5355,386536583459.7171,75.72576616224933,3240.2688445584354,2073.6001557405953,1166.6686888178401,4134.7115649441985,2376.8981596892595,0.525802559281199,0.021948187418078503,0.007901776881573922,118645.52347991406,119142.52784736596,543813317230.8286,117404.65973254916,118143.01873929752,996480317131.8176,117613.8185655966,118502.4306170008,1755032997586.2292,108032.8917779626,109426.4123756222,507208377233.7779,1181.654388021695,0.03051949232070146,0.007890988223547835,1.3337365519578896,0.6305502073639891,0.007872731279274138,8,2,52335786929.10255,14812526772.06202,0.15798742074893904,-1.4279995777598171
2025-07-15,119849.15679622682,119849.15679622682,116224.72493253804,117703.39068836012,2341282149972.6636,1756964955902.4077,119754.57948778868,-0.01790388989982661,-0.020035596366090758,3624.4318636887765,0.030241613379485065,2145.7661078667006,0.0,1478.6657558220759,118811.44853437738,118249.63143097893,1199.6573978709475,118290.56478025559,117545.6025393401,1110.757465995023,116985.60561575016,116626.81289227193,2758.8359147353717,112893.31782452099,113943.0717235205,4662.583499005157,110972.28005335349,112207.28855666974,4694.001909162458,3007.8401900477184,3222.185080223468,1078.2215151933683,2595.4611737421656,3002.605516748791,1173.9703419664356,3144.1382865892956,2862.236063525717,1497.6694634415555,2459.746852264087,2566.437499999865,1482.6094741730049,1185612386477.2327,1401617057903.2073,609636167402.8901,1261670094829.949,1250035324563.6082,518266198546.33105,1124469900553.6904,1150164855187.3945,497855300810.7467,846773504862.9706,959190807713.3185,462874553435.7687,67.03065397180467,3293.300633025923,2317.540251197661,975.7603818282623,3860.7065023199393,2522.133209422657,0.7504285444293511,0.01790388989982661,0.012722471545364884,120085.43143485798,122780.23504485826,1256058886298.4612,118645.52347991406,119142.52784736596,543813317230.8286,117404.65973254916,118143.01873929752,996480317131.8176,108920.19114415902,109116.14147377446,592005743848.9675,939.442921747128,0.030241613379485065,-0.01790388989982661,1.0934014930571525,0.9469541288552281,-0.0178695307371546,0,15,73206873162.60033,4010827843.264282,1.3578293139505246,1.450863354975827
2025-07-16,117709.37885317324,119754.57948778868,117235.18117585823,118745.983713227,2363617133123.342,1429001266574.8826,120371.54114830612,0.008806476341590316,0.008818799241693043,2519.3983119304467,0.021403547758696954,1036.6048600537615,1008.5957745616761,474.19767731500906,118844.93527881503,118497.80757210296,1194.099279265228,118516.99780978166,117945.72959730242,1052.1632447256518,118037.12006396773,117156.6055975107,1269.1012653806968,113577.12552274161,114583.45998881469,4775.579899636927,111515.492221601,112801.71538908403,4907.660979146175,3260.027650100213,2870.791696076957,641.4310531167919,2508.397545363655,2841.53644847601,1156.6812742730854,3024.208345148251,2776.526625626899,1511.1570976462033,2341.2556869842924,2560.165608257276,1398.6080852148805,1480675036258.584,1415309162239.045,254419646443.65607,1196463748627.6797,1309690638567.3665,457638732932.11285,1246136534815.453,1219873958034.2666,442892495970.23444,900112068969.0618,1021832202228.1937,484956934538.24146,68.72343534429703,3380.4890774496453,2530.1300164480576,850.3590610015876,2519.3983119304467,2403.6420441428627,0.6045823778094573,0.008422189605404794,0.01288693822294262,117703.39068836012,119849.15679622682,1756964955902.4077,120085.43143485798,122780.23504485826,1256058886298.4612,118645.52347991406,119142.52784736596,543813317230.8286,111385.38257570405,111741.51191522084,577334826742.5455,728.479035245747,0.021403547758696954,0.008806476341590316,1.3516703632064642,1.3220872714130807,0.009613546554105018,21,3,59541719440.62011,10462523721.993002,-0.32843285524585425,-0.9952285165188401
2025-07-17,118709.97778289006,120371.54114830612,117952.71138166204,119897.27563335178,2385822589691.168,1195794126193.4475,120654.09736363188,0.01000166854241336,0.009648718804429635,2418.8297666440776,0.020375960065192676,1187.2978504617204,474.2655149543425,757.2664012280147,118782.21667831297,119197.54160272737,1097.3911831169999,119015.52098994218,118596.2449426522,981.5082832810981,118585.15474969381,117841.77310647097,1089.0800408612695,114302.5823243763,115291.96874141964,4917.313359457316,112128.32971388123,113446.7663203811,5118.250038714034,2854.2199807544334,2644.8107313605174,668.9157394883212,2792.349729743536,2700.6342211986994,818.2987422723556,2559.361992469336,2687.102410881194,960.9619843302563,2399.8786456175803,2541.320829375516,1382.166530586559,1460586782890.2463,1305551644216.246,281915605562.63135,1236326510440.0056,1271725134442.7268,444351976518.51733,1276163695274.0105,1213854000074.0618,429198540562.74805,923522788741.8691,1045027125423.5609,491160996988.62964,70.52324093051134,3502.115971096995,2724.527207377845,777.5887637191499,2418.8297666440776,2462.2650027761506,0.5012083175674167,0.003940013647993543,0.016485964832106896,118745.983713227,119754.57948778868,1429001266574.8826,117703.39068836012,119849.15679622682,1756964955902.4077,120085.43143485798,122780.23504485826,1256058886298.4612,116061.0328332691,116462.06669565784,985604002983.5436,599.8394712689437,0.020375960065192676,0.01000166854241336,1.0476144831112473,1.0321245685385556,0.01007383601917421,22,13,49824755258.060326,1749008715.0971522,1.155368769613213,1.2024152621970114
2025-07-18,119445.36520434044,120654.09736363188,117483.79590528551,117737.83262660827,2342256583629.484,1337368211997.0579,118434.0557786294,-0.014295511381383609,-0.01817494448564716,3170.3014583463664,0.026541854118180244,1707.5325777321705,1208.7321592914377,254.03672132275824,118793.69732439569,118467.68711466782,1080.5119001472856,118833.98281928102,118310.1075039709,1138.4466280786496,118602.87104412405,117815.7879865053,1071.5126177923746,114979.56698098473,115618.08392611146,4667.498262213514,112632.21766361302,113836.86325731083,5125.143956265299,2702.84317897363,2907.556094853442,407.9417118790964,3073.8428350582167,2857.1899669145887,584.2106498647632,2590.1598502583884,2807.902172747487,979.0292757378579,2474.3585359893486,2625.1849132382963,1394.4047797867145,1320721201588.463,1321459928106.6519,117491424358.89928,1395037489393.2515,1293606160294.1707,220501555905.47266,1216497297332.7004,1244732553054.8108,377442700771.5722,974374814987.2689,1084005936966.6938,494766473059.57666,63.179403648589236,3385.2342835750896,2856.668622617294,528.5656609577954,3170.3014583463664,2526.839495196059,0.5709742567676834,0.02417045753725594,0.00216231284804213,119897.27563335178,120371.54114830612,1195794126193.4475,118745.983713227,119754.57948778868,1429001266574.8826,117703.39068836012,119849.15679622682,1756964955902.4077,117613.8185655966,118502.4306170008,1755032997586.2292,1121.129683154574,0.026541854118180244,-0.014295511381383609,1.1158787437306728,0.8726360239867046,-0.014300254419567783,6,21,55723675499.87741,4641166126.09922,0.03969775108325903,-1.50240268792014
2025-07-19,118002.55406498825,118434.0557786294,117718.69050847588,117856.48988305368,2345050635493.008,1005147651858.9407,118738.28818265932,-0.0012378052584702459,0.0010073015785305728,715.3652701535175,0.006062286327798805,146.06418193456193,431.50171364114794,137.7993745778076,118497.19938100457,118162.08849886074,1213.9522315211743,118388.19450892016,118158.90163033183,946.0411743956638,118667.41820848185,117825.9634606424,998.4192402624942,115668.78006346172,115916.53805370376,4287.528427872923,113130.61575050204,114202.28385965108,5098.721092085117,2101.498831714654,1811.4606825034798,1257.856157802672,2489.665334152637,2143.2484013275653,1107.3620743474141,2549.6307681739377,2284.7679470989947,1058.5190772027104,2505.2250123868776,2370.542294160326,1346.1179462111172,1179436663349.8157,1163303789982.7964,166713227092.61914,1344855242505.3477,1197453324149.094,280442279447.88226,1217735488008.0037,1184836327755.8433,376613954301.2537,1014371962868.7369,1073491498952.3268,470746645146.02814,63.404905904535134,3264.547679522817,2938.244433998399,326.3032455244179,715.3652701535175,2557.705971593588,0.42862513783103245,0.004876687636664788,0.0011705819524715653,117737.83262660827,120654.09736363188,1337368211997.0579,119897.27563335178,120371.54114830612,1195794126193.4475,118745.983713227,119754.57948778868,1429001266574.8826,117404.65973254916,118143.01873929752,996480317131.8176,201.5126809272746,0.006062286327798805,-0.0012378052584702459,1.4056680607767658,1.6187757237191231,-0.0009851069282337324,11,22,41881152160.78919,11500372555.77947,-0.4756633834215794,-0.8263990597943343
2025-07-20,117904.03429738218,118738.28818265932,117551.303907244,117551.303907244,2339028566094.156,631535437664.1643,119366.30365658732,-0.002991673628813341,-0.002592829590476242,1186.9842754153215,0.010067376256366794,352.730390138182,834.2538852771395,0.0,117715.20880563532,117856.69620305237,153.84569513939203,118357.77715269694,117956.36905596923,975.5484538619705,118511.10112667184,117757.2985722928,1084.376350703265,116260.0862854184,116134.50683417579,3890.03466350133,113579.81843568778,114506.74022761408,5050.338280227599,1690.8836679717351,1499.2224789594006,1302.7332307071763,2002.175816497946,1824.4936926901507,1015.6347485604139,2467.366245837132,2010.3220291780763,1148.416519169291,2493.6777928754495,2212.7345583276588,1357.448149241291,991350433840.0543,897419613823.4803,353118604366.03516,1119769338857.6987,1008814028654.1176,316332063030.9864,1230267219498.4802,1046511105232.9236,351043330693.3337,1040667865660.5051,1014564024113.9052,434453211404.3569,62.3472789025457,3108.4445052916562,2972.284448257051,136.16005703460542,1186.9842754153215,2546.15875208216,0.26999902729650643,0.009996642983342841,0.0,117856.48988305368,118434.0557786294,1005147651858.9407,117737.83262660827,120654.09736363188,1337368211997.0579,119897.27563335178,120371.54114830612,1195794126193.4475,118645.52347991406,119142.52784736596,543813317230.8286,267.4993943419928,0.010067376256366794,-0.002991673628813341,1.3489879680124992,0.7896369990670002,-0.002744796710777733,16,23,26313976569.34018,3756776257.275607,0.5677897601750349,0.6211405859705672
2025-07-21,117269.11884296437,119366.30365658732,116846.90847952664,117496.57904142098,2337789804125.2573,1186575019662.2075,119905.34412932584,0.001939642769561556,-0.0004656486680545413,2519.39517706068,0.021483875737434457,227.46019845661067,1869.7246151663421,422.2103634377272,117634.79094390622,117676.63762223668,193.93689037368324,118107.89621833575,117803.10571778649,1010.6352692453651,118141.26507046656,117692.11868957484,880.2007917409643,116936.063947094,116316.11646180849,3090.503438788152,114072.43893938753,114778.54375614197,4894.080708012835,1473.914907543173,2009.3088280100403,935.6163032963027,2002.1751895239927,2056.127520813661,1015.6343494450938,2307.815160462741,2137.590316148727,1030.4835806121202,2566.8110519647244,2253.622640825395,1326.7697629653287,941086036395.1045,1041997316742.844,283010869628.7505,1071284089475.1637,1068067692323.481,272648314333.4078,1220340952836.1582,1081527083840.2446,351174838460.57513,1089194054405.3928,1037498823520.3455,407382593334.3037,62.147092167290275,2946.3520631897118,2967.0979712435833,-20.745908053871517,2519.39517706068,2619.2920111714348,0.5075627490411587,0.0156637556654638,0.005560014983264791,117551.303907244,118738.28818265932,631535437664.1643,117856.48988305368,118434.0557786294,1005147651858.9407,117737.83262660827,120654.09736363188,1337368211997.0579,120085.43143485798,122780.23504485826,1256058886298.4612,738.2786126471336,0.021483875737434457,0.001939642769561556,2.998559758481383,0.7226261644726518,0.0020936504432791077,8,20,49440625819.258644,21639383810.866604,-0.09994378162933375,-1.2324356008603066
2025-07-22,117446.14053106937,119905.34412932584,116847.6290805756,119905.34412932584,2385889234395.798,1284566984053.0327,119958.86217219132,0.020938990307696907,0.020293413974918906,3057.7150487502367,0.026035040699709876,2459.2035982564703,0.0,598.5114504937665,118317.74235933025,118790.99087578125,1375.1757116103977,118109.50991753055,118503.85185496628,1014.2068171093945,118455.82984774736,118245.42504951259,1070.5220346751141,117720.71773174875,116794.6801508108,2150.288276023191,114747.48849892976,115244.6165173405,4657.713287875564,2254.6981670754126,2533.5119383801384,963.0455788263205,2129.9522459452246,2389.990030125853,1116.3535510908835,2226.855615471521,2367.6214992991045,926.8555823527344,2685.496951030408,2360.8349618820407,1287.7343490722726,1034225813793.1351,1163282150397.9385,352165104093.89734,1089038661047.0808,1140234122899.9983,285376563969.7877,1152855528286.2476,1132287058893.4417,265901701053.5779,1138662714419.969,1070441244924.7039,383726845407.932,67.1472523445174,2977.9320991741697,2969.2647968297006,8.667302344469135,3057.7150487502367,2737.9779102371185,0.5384017688391709,0.0,0.02616839616524613,117496.57904142098,119366.30365658732,1186575019662.2075,117551.303907244,118738.28818265932,631535437664.1643,117856.48988305368,118434.0557786294,1005147651858.9407,117703.39068836012,119849.15679622682,1756964955902.4077,957.7660565058908,0.026035040699709876,0.020938990307696907,1.0971464879253758,0.8916796400190086,0.020760012493231755,23,5,53523624335.54303,4410221842.922986,-0.23715173494125966,-1.2813123466281073
2025-07-23,119958.86217219132,119958.86217219132,117604.01001209718,118632.49453402618,2360255006847.191,1185185867921.846,119212.30770583588,-0.011056854109380026,-0.010672199290745255,2354.852160094146,0.01963049763438023,1326.3676381651458,0.0,1028.484521929,118678.13923492433,118711.7427049037,1205.0310747926248,118288.44229901412,118546.73274798626,1011.1561187906915,118439.61710786153,118342.19242064099,1066.2461985498965,118238.36858591462,117039.72206857285,1145.2916125910847,115197.95605111492,115552.60542794829,4547.742609904502,2643.987461968354,2444.182049237142,367.6227525009655,1966.8623862947802,2378.277406781951,977.2720936578273,2203.3490223520494,2364.429164497865,920.2627876476225,2613.7786837501503,2360.037254976988,1275.2439081919165,1218775957212.3623,1174234009159.892,56980934049.95388,1058602192232.0385,1155218037907.281,259183313215.74588,1118024757050.0994,1145511761150.5427,238229158392.62863,1182080645932.7761,1085740527990.9895,348058965603.29346,62.45260924453627,2867.199885016438,2948.8518144670484,-81.65192945061017,2354.852160094146,2666.2596429568607,0.5021431432127359,0.011056854109380026,0.00874531847870839,119905.34412932584,119905.34412932584,1284566984053.0327,117496.57904142098,119366.30365658732,1186575019662.2075,117551.303907244,118738.28818265932,631535437664.1643,118745.983713227,119754.57948778868,1429001266574.8826,575.6214783948761,0.01963049763438023,-0.011056854109380026,1.1975495919203973,1.1681335034313447,-0.011141752547116914,0,14,49382744496.74357,4929797378.276097,1.0433137779385966,0.920302564460822
2025-07-24,118629.05588130427,119212.30770583588,117421.54712428329,118328.21441084414,2355432551372.6606,1226379686238.0984,118374.12669269228,-0.00253598469805864,-0.0025681919317310786,1790.7605815525894,0.01509546348699223,300.84147046013095,583.2518245316023,906.6672865608562,118955.35102473205,118519.97855787392,836.6670618717807,118382.78720457223,118473.89330227222,982.3747899189117,118215.46550464616,118338.69791819178,852.1756793576917,118400.31012716999,117211.52104754237,958.8509880965928,115606.87671779959,115804.93351730246,4416.710095904155,2401.1092634656575,2117.471315394866,634.7426212231733,2181.9414485745947,2182.4384650388306,716.5393881248168,2113.6248530532653,2221.0120187615457,926.3499945484986,2336.4934227613007,2284.1336985204016,935.817991732755,1232044179404.326,1200306847698.995,49932118150.50656,1102848599107.8699,1178938587350.887,266555405309.7179,1122394122770.764,1165728742422.4316,240165869020.95267,1199278909022.3872,1104492415757.2708,343522922332.2581,61.348381579637405,2723.4961759493744,2903.7806867635136,-180.28451081413914,1790.7605815525894,2388.974381968011,0.5206600738889376,0.00741612432479112,0.007721472836677974,118632.49453402618,119958.86217219132,1185185867921.846,119905.34412932584,119905.34412932584,1284566984053.0327,117496.57904142098,119366.30365658732,1186575019662.2075,119897.27563335178,120371.54114830612,1195794126193.4475,453.6664937010163,0.01509546348699223,-0.00253598469805864,1.0793911023845166,0.9039002149165788,-0.0019065482249528093,18,7,51099153593.2541,3606627049.228623,-0.9871070692229774,1.0038845957268516
